answers,resps,success,Latency,TokensUsed,TokensUsedCompletion,TokensUsedReasoning
D,D,True,6.04853509995155,1180,254,244
D,C,True,3.54324099997757,1078,120,110
C,B,True,3.9391863999771886,1143,126,116
C,C,True,4.08924520004075,1125,153,143
B,B,True,2.9831284999963827,1097,96,86
B,B,True,1.4994568000547588,997,36,26
C,B,True,5.5579593000002205,1206,205,195
D,D,True,1.8271475000074133,1035,59,49
C,A,True,3.3080367000075057,1285,87,77
B,B,True,3.6013822000240907,1225,134,124
A,A,True,4.340164199995343,1166,152,142
C,B,True,3.6839618000085466,1225,145,135
B,C,True,6.9215492000221275,1222,222,212
B,D,True,7.072837200015783,1647,365,355
B,D,True,6.001509299967438,1518,210,200
C,C,True,3.971781100030057,1292,142,132
A,A,True,3.499244300008286,1171,107,97
B,B,True,3.824370199989062,1143,154,144
A,A,True,7.463372799975332,1390,330,320
B,D,True,2.72648080001818,1150,77,67
B,B,True,6.323276499984786,1337,213,203
B,B,True,3.8982152999960817,1190,141,131
C,C,True,3.866946700029075,1219,155,145
D,D,True,5.459395999961998,1425,178,168
D,D,True,3.8180792999919504,1145,48,38
D,D,True,2.989334499987308,1238,69,59
B,B,True,3.6925219999975525,1281,113,103
B,D,True,2.988997999986168,1209,111,101
A,A,True,5.027803299948573,1097,165,155
A,A,True,5.303812900034245,1304,203,193
A,A,True,5.229782400012482,1284,187,177
C,C,True,10.971505300025456,1801,428,418
A,C,True,4.2277502999641,1545,148,138
B,B,True,5.1673873999970965,1291,186,176
C,C,True,9.57203009998193,1500,313,303
C,C,True,2.941008399997372,1246,94,84
B,A,True,4.525938899954781,1512,168,158
C,D,True,4.57506620005006,1234,160,150
A,A,True,2.6309298999840394,1089,90,80
C,C,True,2.692517100018449,968,72,62
