answers,resps,success,Latency,TokensUsed,TokensUsedCompletion,TokensUsedReasoning
D,D,True,5.849441299999853,1651,150,140
A,A,True,4.4995056000007025,1800,140,130
D,D,True,3.1245345000006637,1587,65,55
C,C,True,2.4324074000005567,1625,45,35
A,C,True,3.114970099999482,1630,139,129
D,D,True,3.168809300000248,1568,75,65
B,A,True,5.969114499999705,1629,202,192
C,D,True,7.232992199999899,1740,268,258
A,A,True,2.152270500000668,1566,62,52
B,B,True,2.345937099999901,1540,37,27
D,D,True,1.4474688000000242,1645,34,24
D,B,True,6.433291800000006,1729,271,261
A,A,True,5.588100599999962,1767,144,134
B,B,True,5.5961176999999225,1666,140,130
D,D,True,5.303043699999762,1928,158,148
B,B,True,3.9538708000000042,1660,145,135
D,D,True,9.80063009999958,1870,340,329
A,A,True,6.944974099999854,1888,296,286
C,C,True,4.010169600000154,1679,119,109
B,B,True,2.8518496999995477,1665,75,65
D,D,True,4.425038200000017,1874,196,186
A,D,True,4.497189099999559,1624,161,151
D,D,True,8.715421400000196,2039,334,324
D,A,True,5.877570900000137,1929,222,212
C,C,True,3.150610200000301,1702,103,93
D,D,True,3.4318614000003436,1702,101,91
A,C,True,3.494335499999579,1736,131,121
B,B,True,2.422108300000218,1862,62,52
C,C,True,4.550193000000036,1770,232,222
B,A,True,3.419141300000774,1633,127,117
B,B,True,5.506775500000003,1798,181,171
B,C,True,3.931093299999702,1703,122,112
D,D,True,3.587930100000449,1704,104,94
C,C,True,2.355196600000454,1716,86,76
A,A,True,1.8907442999998239,1707,53,43
B,A,True,3.671759700000621,1915,144,134
C,C,True,5.625103000000308,1919,207,197
C,D,True,3.675403500000357,1662,119,109
C,C,True,3.269234000000324,1879,85,75
B,B,True,3.9481446999998298,1852,168,158
D,D,True,3.4058416999996552,2234,129,119
C,B,True,5.643433599999298,1771,241,231
B,B,True,3.8380817999995998,1618,97,87
C,B,True,5.164717499999824,1826,146,136
B,D,True,5.291894299999512,1881,176,166
C,C,True,2.241865400000279,1669,52,42
C,D,True,10.63703329999953,2211,593,583
C,B,True,3.2351694999997562,1896,138,128
A,B,True,4.998715299999276,1706,210,200
C,A,True,8.953818899999533,1976,497,487
C,C,True,1.644071100000474,1511,37,27
A,A,True,4.976535900000272,1803,233,223
C,C,True,4.834168200000022,1793,201,191
B,C,True,10.079886999999871,2204,531,521
C,C,True,3.1995303000003332,1684,109,99
C,A,True,4.377212899999904,1832,162,152
B,B,True,3.901836199999707,1842,148,138
C,B,True,3.447109499999897,1639,103,93
A,A,True,3.993521000000328,1638,169,159
A,A,True,2.7185865000001286,1641,70,60
D,D,True,5.3832289000001765,1596,79,69
D,D,True,5.696550300000126,1801,207,197
C,B,True,5.489951000000474,1977,233,223
C,C,True,2.3817048000000796,1720,46,36
B,B,True,4.275722400000632,1683,152,142
B,C,True,4.280205799999749,1707,163,153
A,A,True,11.7814642000003,2307,571,561
B,B,True,4.253028699999959,1647,140,130
B,B,True,2.7056284000000232,1785,69,59
C,C,True,1.9705048000005263,1744,56,46
C,C,True,1.8679276000002574,1737,57,47
B,A,True,13.67046819999996,2392,761,751
C,C,True,4.775197099999787,1835,166,156
B,B,True,9.014866800000163,2183,409,399
C,C,True,5.094316199999412,1941,265,255
C,C,True,4.846025499999996,1828,221,211
D,D,True,2.102799199999936,1575,70,60
D,D,True,3.8779317999997147,1820,171,161
C,D,True,3.2725650000002133,1873,101,91
A,D,True,11.51407350000045,2328,586,576
A,A,True,3.7160779000005277,1766,132,122
D,D,True,6.915187199999309,2050,304,294
D,D,True,4.230454199999258,1622,130,120
A,A,True,6.10519850000037,1931,281,271
C,C,True,5.72124840000015,1816,302,292
C,C,True,3.2392221000000063,1695,116,106
C,C,True,3.546750299999985,1767,99,89
D,D,True,3.273527200000899,1697,110,100
B,B,True,3.8805127000005086,1606,69,59
C,C,True,2.5165709000002607,1807,75,65
C,C,True,2.100360399999772,1683,44,34
B,B,True,2.788477199999761,1942,65,55
D,A,True,8.700976300000548,2376,431,421
A,C,True,2.6992341999994096,1601,100,90
D,C,True,5.907622700000502,1880,210,200
D,D,True,1.5125539999999091,1517,39,29
D,D,True,7.449489200000244,1918,320,310
B,C,True,8.407575700000052,2143,336,326
D,D,True,3.8805157000006147,1787,155,145
B,B,True,2.454080000000431,1844,90,80
A,B,True,6.349903899999845,1901,273,263
A,A,True,7.54095580000012,1997,338,328
A,B,True,6.725635300000249,1940,220,210
C,C,True,2.837507199999891,1652,71,61
B,B,True,3.4122697000002518,1819,127,117
B,D,True,3.6006312999998045,1761,156,146
A,A,True,3.4720093999994788,1737,131,121
D,D,True,5.4797748000000865,1945,217,207
D,B,True,3.6327808999994886,1860,100,90
A,A,True,3.731960999999501,1647,113,103
B,B,True,4.829139400000713,1716,184,174
B,B,True,6.540659600000254,1777,198,188
A,D,True,4.159572100000332,1819,117,107
B,B,True,9.118751500000144,1984,351,342
D,C,True,4.28489669999999,1801,137,127
C,C,True,6.288458400000309,2053,295,285
B,B,True,4.440263699999377,1831,148,138
B,D,True,7.326645199999803,1969,282,272
B,B,True,3.327850600000602,1614,133,123
C,C,True,2.5096370999999635,1776,86,76
C,A,True,5.260204500000327,1812,250,240
D,B,True,6.015300699999898,1880,268,258
B,B,True,3.648542000000816,1702,151,141
C,C,True,4.686444300000403,1818,169,159
A,B,True,9.69490339999993,1874,470,460
B,B,True,3.7355940999996164,1743,84,74
A,A,True,3.992255799999839,1933,128,118
A,B,True,6.057947100000092,2169,244,234
C,C,True,5.768872000000556,1897,177,167
A,A,True,5.317275700000209,1940,206,196
D,D,True,4.2429642000006424,1948,149,139
C,C,True,3.8341921999999613,1958,133,123
B,B,True,2.7348652999999103,1631,70,60
D,D,True,4.049346999999216,2066,109,99
D,B,True,6.743631199999982,2056,364,354
B,D,True,1.4484640000000581,1828,41,31
C,D,True,6.920105500000318,1794,252,242
C,A,True,4.642989699999816,1707,159,149
C,D,True,5.529639500000485,1814,160,150
B,B,True,3.5621345999998084,1732,116,106
C,C,True,2.832877400000143,1698,83,73
D,D,True,7.224891099999695,2024,325,315
C,D,True,4.583602300000166,2240,154,144
A,A,True,2.5369135000000824,1683,59,49
B,B,True,4.953955199999655,3309,146,136
B,D,True,4.1162703999998485,1810,156,146
B,D,True,20.108759899999313,2723,1003,993
C,C,True,2.333334100000684,1789,44,34
A,A,True,2.588702000000012,1572,63,53
B,A,True,17.936003800000435,2618,967,957
C,C,True,4.399690900000678,1777,182,172
B,D,True,7.872174900000573,1970,323,313
D,B,True,8.015676099999837,2219,295,285
B,C,True,3.5992486000004646,1777,123,113
A,A,True,4.380571800000325,1804,110,100
C,A,True,8.287826900000255,2277,304,294
B,C,True,5.6906285999994,1911,242,232
C,D,True,4.377420499999971,1769,201,191
C,C,True,4.135828399999809,1686,174,164
C,C,True,3.7897903999992195,1726,177,167
A,A,True,11.174800100000539,2190,492,482
B,B,True,4.998620000000301,1772,211,201
B,D,True,3.0559110000003784,1736,133,123
D,A,True,7.7391297999993185,2044,327,317
D,B,True,4.241324000000532,1715,176,166
D,D,True,5.81340100000034,1722,182,172
A,A,True,5.501341899999716,1779,140,130
D,D,True,4.1068137000002025,1806,82,72
C,C,True,5.732646299999942,1717,153,143
B,D,True,5.699793100000534,2284,209,199
D,B,True,2.1426996999998664,2073,58,48
D,D,True,2.9069536000006337,1829,73,63
C,D,True,2.7053406999993967,1582,75,65
D,D,True,3.7327501999998276,1729,81,71
D,D,True,9.647219899999982,2043,446,436
B,B,True,4.605790000000525,1965,196,186
C,C,True,3.9117185999994035,2070,131,121
C,C,True,4.589301699999851,1805,203,193
C,D,True,3.4761651000007987,1813,165,155
A,C,True,5.733711599999879,1993,257,247
D,D,True,3.880850499999724,1905,167,157
D,B,True,4.9859769000004235,1915,235,225
B,B,True,3.0550380000004225,1549,91,81
